id,type,taxi_time,gate (block) hour,runway hour,rwy_day,distance,angle,angle error,shortest path,distance_gate,distance_long,distance_else,rwy,rwy_num,operation_mode,other_moving_ac,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr
02-Jan-2021_OPS 3,arrival,785.4,16,02,02,3373.9039751247738,1096.0961211893568,0,943.9140293386697,234.088629142,0,3139.8153459827736,,-1,0,3,0,0,57,58,0,0,0,1
06-Jan-2021_OPS 3,departure,1243.2333333333333,01,22,06,4273.000770837094,1125.5110056203484,0,2725.3862283606654,89.0638088564,0,4183.936961980694,,-1,0,3,35,52,0,0,1,1,0,0
07-Jan-2021_OPS 3,departure,247.43333333333334,00,04,07,4684.539537917126,1047.8456780425129,1,1549.030402611505,88.9090138822,0,4595.630524034926,,-1,0,5,3,3,0,0,2,2,0,0
09-Jan-2021_OPS 3,departure,1311.8833333333334,00,21,09,4576.52983959406,677.0482448563504,0,796.0465784219341,109.341765491,1743.6657683117564,2723.5223057913036,,-1,0,2,48,57,0,0,0,1,0,0
11-Jan-2021_OPS 3,departure,607.4333333333333,13,23,11,2595.901428683416,606.2376453338102,0,1648.7542381209282,106.423920412,524.1999551091711,1965.2775531622447,,-1,0,4,11,15,0,0,2,2,0,0
13-Jan-2021_OPS 3,arrival,818.55,15,01,13,2977.331287020668,960.5358525649528,1,515.5955274573129,0,0,2977.331287020668,23R/05L,1,0,2,0,0,12,18,0,0,0,1
14-Jan-2021_OPS 3,arrival,1302.4666666666667,22,00,14,3913.9012894945727,1120.2299468208212,1,1786.0914170861329,0,0,3913.9012894945727,23R/05L,1,0,1,0,0,19,36,0,0,0,0
15-Jan-2021_OPS 3,arrival,1124.45,20,02,15,4926.8482719789645,697.372786109361,0,2408.9956715512676,107.541906653,0,4819.306365325964,,-1,0,0,0,0,26,35,0,0,0,0
16-Jan-2021_OPS 3,departure,802.8833333333333,01,14,16,5614.07128606755,1133.2660027635402,1,172.88571695724505,126.546722489,522.0348638206866,4965.4896997578635,,-1,0,4,20,25,0,0,0,1,0,0
20-Jan-2021_OPS 3,arrival,1330.2166666666667,23,01,20,4744.7100778637605,1069.4046652787747,0,1366.8837878733932,0,0,4744.7100778637605,23R/05L,1,0,1,0,0,19,35,0,0,0,1
22-Jan-2021_OPS 3,arrival,1236.0,23,02,22,5541.2761661568975,1393.8961676338974,0,54.8898840731,71.8532588843,522.0348638206866,4947.388043451911,,-1,0,1,0,0,31,39,0,0,0,0
25-Jan-2021_OPS 3,arrival,986.35,21,05,25,8201.322892427297,1972.6963369475734,1,1047.8639600156391,209.0101864823,0,7992.312705944997,,-1,0,10,0,0,20,47,0,0,1,8
27-Jan-2021_OPS 3,arrival,1408.2833333333333,23,00,27,3588.5011685014233,1104.0437198046995,0,1628.732084181666,109.341765491,0,3479.1594030104234,23R/05L,1,0,0,0,0,21,18,0,0,0,0
29-Jan-2021_OPS 3,arrival,922.8,17,02,29,2654.9816569073364,773.9613613285861,1,238.61954505873808,101.443894651,0,2553.5377622563365,23R/05L,1,0,2,0,0,22,28,0,0,0,0
30-Jan-2021_OPS 3,arrival,19.366666666666667,02,02,30,2707.6288730936167,526.1381446141368,1,1153.0388033001034,0,0,2707.6288730936167,23R/05L,1,0,1,0,0,0,1,0,0,0,1
31-Jan-2021_OPS 3,arrival,97.31666666666666,23,21,31,2994.916368616364,560.6641143281349,0,1786.0914170861329,0,709.7835036448447,2285.132864971519,23R/05L,1,0,3,0,0,0,3,0,0,0,2
01-Jan-2021_4258C3x4,departure,29.9,07,07,01,715.1027424843351,101.14052816111291,0,679.123427555834,97.6252199104,0,617.4775225739351,,-1,0,3,1,1,0,0,1,2,0,0
01-Jan-2021_4258C3x10,arrival,68.51666666666667,21,20,01,2100.5103273337872,468.15866071203925,0,212.7048924793778,203.6482995657,522.0348638206866,1374.8271639474005,,-1,0,2,0,0,2,3,0,0,1,0
03-Jan-2021_4258C3x2,departure,85.95,03,04,03,1042.6145497730897,248.06797979193067,0,796.0465784219342,96.9135520318,0,945.7009977412897,,-1,0,3,0,0,0,0,0,2,0,0
02-Jan-2021_4258C3x2,departure,73.7,04,05,02,1999.4711521063514,382.22353361379237,0,1424.7186286597225,121.806504544,0,1877.6646475623513,,-1,0,4,0,3,0,0,0,2,0,0
02-Jan-2021_4258C3x11,departure,29.466666666666665,20,20,02,595.3898882830129,253.1055205861944,0,489.24616994961286,71.1519727783,0,524.2379155047129,,-1,0,4,1,2,0,0,0,3,0,0
04-Jan-2021_4258C3x2,arrival,98.48333333333333,08,06,04,1887.4629004627943,388.57094415749987,0,208.5538333746769,139.479225601,0,1747.9836748617943,,-1,0,7,0,0,9,6,0,0,3,1
04-Jan-2021_4258C3x7,arrival,0.55,17,17,04,272.630504297,98.4712284684199,0,151.1670713186,74.6234152102,0,198.00708908680002,,-1,0,1,0,0,0,0,0,0,1,0
04-Jan-2021_4258C3x10,arrival,2.8,22,22,04,633.1246279023001,189.81101361216284,0,419.1684179229,213.9562099794,0,419.16841792290006,,-1,0,0,0,0,0,0,0,0,0,0
05-Jan-2021_4258C3x6,arrival,2.15,09,09,05,527.3288150016722,288.18498426845434,0,323.79425482967224,203.534560172,0,323.7942548296722,,-1,0,3,0,0,0,0,0,0,1,1
06-Jan-2021_4258C3x0,arrival,54.43333333333333,08,07,06,355.71878518557776,65.35767761513773,0,143.4481662473,174.8269134262,0,180.89187175937775,,-1,0,5,0,0,1,5,0,0,1,3
10-Jan-2021_4258C3x1,arrival,0.7333333333333333,11,11,10,287.1347125496,208.90082892344384,0,104.2659744952,182.8687380544,0,104.2659744952,,-1,0,0,0,0,0,0,0,0,0,0
15-Jan-2021_4258C3x1,departure,73.91666666666667,07,09,15,1238.1155636877593,354.7660637275662,0,318.75385703066945,103.676652407,0,1134.4389112807594,,-1,0,3,2,1,0,0,2,1,0,0
15-Jan-2021_4258C3x2,arrival,1.85,10,10,15,843.2667882609703,190.26025571389312,0,391.5740268998188,139.479225601,0,703.7875626599703,,-1,0,3,0,0,0,0,0,0,1,1
15-Jan-2021_4258C3x3,arrival,0.8,13,13,15,221.89195536019997,92.02220205705686,0,86.0550479364,67.0714083598,0,154.82054700039998,,-1,0,1,0,0,0,0,0,0,0,1
15-Jan-2021_4258C3x4,arrival,7.633333333333334,15,15,15,701.8045136774302,242.17153850172005,0,435.6924923494884,83.0918278028,0,618.7126858746302,,-1,0,1,0,0,0,0,0,0,0,1
16-Jan-2021_4258C3x2,departure,35.05,10,11,16,1415.5641306240432,178.05182992322656,0,1084.8878394498297,74.6234152102,543.3363431868075,797.6043722270357,,-1,0,3,0,3,0,0,1,2,0,0
16-Jan-2021_4258C3x3,departure,38.3,12,13,16,644.7854132554357,271.68789941778834,0,55.4364860977,99.6999845296,0,545.0854287258358,,-1,0,7,3,2,0,0,4,2,0,0
01-Jan-2021_4258BDx0,arrival,0.5666666666666667,00,00,01,498.9625414632402,172.01577286869068,0,256.10482617024024,0,0,498.9625414632402,23R/05L,1,0,2,0,0,0,0,0,0,1,1
07-Jan-2021_4258BDx2,arrival,0.3333333333333333,09,09,07,398.07426607620584,148.91393651006126,0,32.8799937397,126.546722489,0,271.52754358720586,,-1,0,2,0,0,0,0,0,0,1,1
09-Jan-2021_4258BDx1,arrival,1.3666666666666667,02,02,09,657.7463480968935,125.73662837899845,0,328.244294093235,0,0,657.7463480968935,23R/05L,1,0,2,0,0,0,0,0,0,1,1
15-Jan-2021_4258BDx2,arrival,2.2,05,05,15,279.51556360989997,179.83743539719063,0,74.6652859355,204.8502776744,0,74.66528593549998,,-1,0,3,0,0,0,0,0,0,0,3
15-Jan-2021_4258BDx5,arrival,0.25,11,11,15,452.68754080040003,224.1399983858642,0,219.8966866564,232.790854144,0,219.89668665640002,,-1,0,4,0,0,0,0,0,0,2,2
18-Jan-2021_4258BDx1,arrival,10.916666666666666,11,10,18,398.5716603783549,122.5127236083692,0,0,109.341765491,0,289.22989488735493,,-1,0,6,0,0,1,2,0,0,1,4
19-Jan-2021_4258BDx1,departure,18.933333333333334,05,05,19,1028.1112762131338,351.5922254278636,0,465.3651952594864,113.012561341,0,915.0987148721338,,-1,0,2,0,0,0,0,0,2,0,0
21-Jan-2021_4258BDx1,arrival,121.2,03,01,21,985.4248960275154,365.39914367507527,0,386.3222909437548,0,0,985.4248960275154,23R/05L,1,0,12,0,0,0,4,0,0,1,8
22-Jan-2021_4258BDx3,departure,1.0666666666666667,10,10,22,536.673807438834,157.89608930230375,0,369.1522321307341,116.8475823,0,419.82622513883405,,-1,0,3,0,0,0,0,1,2,0,0
23-Jan-2021_4258BDx0,arrival,8.216666666666667,01,01,23,605.672461375469,214.6783633641815,0,368.35880705263503,0,0,605.672461375469,23R/05L23R/05L,-1,0,0,0,0,0,0,0,0,0,0
23-Jan-2021_4258BDx6,departure,8.483333333333333,09,09,23,1772.400901514207,484.5438029436203,0,1521.7484064428927,139.479225601,746.9421803053973,885.9794956078096,23R/05L,1,0,4,0,0,0,0,2,2,0,0
23-Jan-2021_4258BDx8,departure,17.433333333333334,14,14,23,1078.0595532819736,268.9389743909511,0,612.9514438760441,0,0,1078.0595532819736,23R/05L,1,0,7,3,2,0,0,4,2,0,0
25-Jan-2021_4258BDx1,arrival,186.86666666666667,05,01,25,2991.397211460277,513.5824280732498,0,2521.9712654801097,0,0,2991.397211460277,23R/05L,1,0,9,0,0,1,3,0,0,1,2
29-Jan-2021_4258BDx2,arrival,11.816666666666666,17,17,29,582.379600719278,342.86590102724585,0,334.587236534378,101.443894651,0,480.93570606827797,,-1,0,2,0,0,0,1,0,0,0,2
01-Feb-2021_4258BDx2,arrival,0.5,17,17,01,435.28861137712613,272.3770521207731,0,240.5515302463261,194.7370811308,0,240.55153024632614,,-1,0,2,0,0,0,0,0,0,1,1
02-Jan-2021_4258C0x0,arrival,78.88333333333334,01,00,02,1298.1905455024194,422.53244427130875,0,1297.2802198282313,109.341765491,0,1188.8487800114194,,-1,0,2,0,0,0,2,0,0,0,0
02-Jan-2021_4258C0x11,arrival,4.616666666666666,22,22,02,218.1362051676,156.6629246402915,0,22.6601798333,195.4760253343,0,22.660179833299992,,-1,0,1,0,0,0,2,0,0,0,1
02-Jan-2021_4258C0x12,departure,24.733333333333334,23,23,02,1119.045193081694,219.27455931982556,0,531.1394607210391,87.6834748021,543.3363431868075,488.0253750927865,,-1,0,0,0,2,0,0,0,0,0,0
04-Jan-2021_4258C0x0,departure,41.85,00,01,04,1923.7298807224172,664.7875046447855,0,150.3044418641,109.341765491,0,1814.3881152314173,,-1,0,3,0,1,0,0,0,1,0,0
04-Jan-2021_4258C0x9,departure,0.4166666666666667,18,18,04,398.07426607620584,148.91393651006126,0,32.8799937397,126.546722489,0,271.52754358720586,,-1,0,0,0,0,0,0,0,0,0,0
03-Jan-2021_4258C0x0,arrival,63.53333333333333,03,02,03,1517.137219673426,542.368710127063,0,1174.4345567080456,87.6834748021,0,1429.453744871326,,-1,0,3,0,0,0,1,0,0,0,3
03-Jan-2021_4258C0x3,departure,16.616666666666667,09,10,03,623.4778445313234,119.04043612158942,0,296.39495804617087,126.546722489,0,496.9311220423234,,-1,0,5,2,1,0,0,2,2,0,0
03-Jan-2021_4258C0x9,departure,20.216666666666665,22,23,03,1684.4936994037037,325.68785181948635,0,1045.758408519441,139.479225601,0,1545.0144738027036,,-1,0,1,0,1,0,0,0,1,0,0
05-Jan-2021_4258C0x10,arrival,0.31666666666666665,19,19,05,232.7830216152,180.1753496161908,0,57.6662781181,175.1167434971,0,57.666278118099996,,-1,0,1,0,0,0,0,0,0,0,1
06-Jan-2021_4258C0x1,arrival,1.4833333333333334,02,02,06,820.7012623039813,462.82621350928747,0,628.0077051062813,192.6935571977,0,628.0077051062813,,-1,0,3,0,0,0,0,0,0,2,1
06-Jan-2021_4258C0x2,arrival,17.783333333333335,04,04,06,789.6920672073375,412.1953430924625,0,596.2631132502374,139.479225601,0,650.2128416063374,,-1,0,2,0,0,0,0,0,0,1,1
06-Jan-2021_4258C0x4,arrival,1.1333333333333333,09,09,06,678.2624534992775,341.1534382713889,0,508.8152639846908,162.5250800106,0,515.7373734886776,,-1,0,3,0,0,0,0,0,0,1,2
08-Jan-2021_4258C0x3,arrival,38.416666666666664,07,06,08,868.235880949832,160.517435203332,0,496.9311220423234,126.546722489,0,741.689158460832,,-1,0,3,0,0,3,1,0,0,1,1
07-Jan-2021_4258C0x3,departure,3.8833333333333333,07,07,07,561.6569555965688,305.65114899654924,0,117.69831897227714,227.192108225,0,334.4648473715688,,-1,0,4,0,0,0,0,1,3,0,0
09-Jan-2021_4258C0x0,arrival,47.86666666666667,00,00,09,1038.9430707047197,444.4690100041536,0,172.88571695724505,244.397065223,0,794.5460054817197,,-1,0,2,0,0,1,1,0,0,0,0
09-Jan-2021_4258C0x2,departure,7.45,06,06,09,299.4324394462451,109.31417992536655,0,32.8799937397,126.546722489,0,172.8857169572451,,-1,0,5,2,0,0,0,3,0,0,0
09-Jan-2021_4258C0x7,arrival,0.9333333333333333,18,18,09,526.4725239095222,249.95175543594695,0,290.5840359295222,235.88848798,0,290.5840359295222,,-1,0,3,0,0,0,1,0,0,1,2
09-Jan-2021_4258C0x8,departure,0.5,19,19,09,221.84300868940343,183.51354615722863,0,115.83993842540343,87.6834748021,0,134.15953388730344,,-1,0,1,0,0,0,0,1,0,0,0
10-Jan-2021_4258C0x0,arrival,0.4166666666666667,00,00,10,441.7784261297034,376.4911417829901,0,266.91327323180343,174.86515289789997,0,266.91327323180343,,-1,0,0,0,0,0,0,0,0,0,0
10-Jan-2021_4258C0x7,arrival,0.2833333333333333,10,10,10,250.49399601583377,181.43301229047424,0,106.2339565745,74.8416052085,0,175.65239080733377,,-1,0,3,0,0,0,0,0,0,0,3
10-Jan-2021_4258C0x10,arrival,0.38333333333333336,16,16,10,522.7446776934128,234.2847529204925,0,328.3755680193128,139.479225601,0,383.2654520924128,,-1,0,3,0,0,0,0,0,0,3,0
12-Jan-2021_4258C0x0,arrival,19.35,00,00,12,3262.826383823431,416.3949977914965,0,1860.5222109450044,0,662.7655107560118,2600.0608730674194,23R/05L,1,0,0,0,0,0,0,0,0,0,0
12-Jan-2021_4258C0x1,arrival,35.88333333333333,06,05,12,1153.129542243256,299.06429615872776,0,791.688615073335,106.733294121,0,1046.396248122256,,-1,0,1,0,0,0,1,0,0,0,0
12-Jan-2021_4258C0x9,arrival,1.7833333333333334,23,23,12,547.737775164213,185.59919731145703,0,328.3755680193128,139.479225601,0,408.25854956321297,,-1,0,0,0,0,0,0,0,0,0,0
11-Jan-2021_4258C0x8,arrival,3.35,19,19,11,728.3284818020738,309.8264360478624,0,508.8152639846908,74.8416052085,0,653.4868765935738,,-1,0,2,0,0,0,0,0,0,1,1
11-Jan-2021_4258C0x10,departure,87.21666666666667,21,23,11,1391.713554729728,579.4565001731321,0,1035.199305686302,120.216071857,0,1271.497482872728,,-1,0,3,0,1,0,0,1,2,0,0
13-Jan-2021_4258C0x2,arrival,2.3,09,09,13,730.5829354400046,176.0054970552097,0,386.3222909437548,0,0,730.5829354400046,23R/05L,1,0,1,0,0,0,0,0,0,0,1
13-Jan-2021_4258C0x8,arrival,10.85,22,21,13,682.0207458979,183.40443336018956,0,648.5751276406357,206.53013696,0,475.49060893790005,,-1,0,0,0,0,0,0,0,0,0,0
15-Jan-2021_4258C0x4,departure,65.85,07,09,15,1151.4864627987326,340.24251330346044,0,295.6375057714514,88.9090138822,0,1062.5774489165326,,-1,0,3,1,1,0,0,1,1,0,0
15-Jan-2021_4258C0x5,departure,54.166666666666664,10,11,15,942.3143105269046,409.42169371738885,0,551.4786969814893,120.216071857,0,822.0982386699046,,-1,0,2,0,5,0,0,0,1,0,0
14-Jan-2021_4258C0x8,arrival,31.85,19,19,14,480.33455690907107,100.38142964868075,0,359.12215159947107,88.9090138822,0,391.4255430268711,,-1,0,1,0,0,0,0,0,0,0,1
17-Jan-2021_4258C0x2,arrival,36.43333333333333,05,05,17,2627.9214628439468,657.9114048079789,0,2068.000225885931,112.574782287,0,2515.346680556947,,-1,0,1,0,0,0,1,0,0,0,1
17-Jan-2021_4258C0x4,arrival,0.08333333333333333,08,08,17,262.8602492804,179.51645369683763,0,54.6122469044,208.248002376,0,54.612246904400024,,-1,0,1,0,0,0,0,0,0,0,1
16-Jan-2021_4258C0x0,arrival,141.5,02,00,16,2124.5648725337887,468.5448244981352,0,564.0693085020341,115.532038101,0,2009.0328344327888,,-1,0,1,0,0,0,0,0,0,0,0
16-Jan-2021_4258C0x2,arrival,51.266666666666666,06,05,16,1394.007004667061,582.0464659776244,0,559.8385849228528,126.546722489,0,1267.4602821780609,,-1,0,1,0,0,0,2,0,0,1,0
16-Jan-2021_4258C0x6,arrival,0.31666666666666665,14,14,16,244.209034502,99.03498075685339,0,134.1833228987,67.0385622797,0,177.17047222230002,,-1,0,4,0,0,0,0,0,0,1,3
21-Jan-2021_4258C0x1,departure,0.45,09,09,21,703.7301816660857,391.80846284076705,0,554.3894835996857,109.502424066,0,594.2277576000857,,-1,0,3,0,0,0,0,0,3,0,0
22-Jan-2021_4258C0x2,departure,27.45,12,12,22,518.7843201522883,191.4127078839363,0,227.13865897481145,83.0918278028,0,435.69249234948825,,-1,0,4,3,1,0,0,1,3,0,0
01-Jan-2021_QTR2LA,arrival,9.183333333333334,05,05,01,2022.5939916035109,506.3518517227057,0,1645.1860450263616,104.571349969,0,1918.0226416345108,23R/05L,1,0,2,0,0,0,0,0,0,0,2
02-Jan-2021_QTR2LA,arrival,8.116666666666667,05,05,02,2419.2249149973877,538.5933053696442,0,1935.6975425773912,109.502424066,0,2309.7224909313877,23R/05L,1,0,3,0,0,0,0,0,0,1,2
03-Jan-2021_QTR2LA,arrival,7.433333333333334,05,05,03,2064.9215939913865,575.4307972127802,0,1785.097322290547,120.216071857,804.7938166378009,1139.9117054965855,23R/05L,1,0,3,0,0,0,0,0,0,0,2
04-Jan-2021_QTR2LA,arrival,6.55,05,05,04,1675.9233300526332,472.3523604633423,0,1432.4322730624256,106.733294121,608.7054608738868,960.4845750577465,23R/05L,1,0,4,0,0,0,1,0,0,2,2
05-Jan-2021_QTR2LA,arrival,8.916666666666666,05,05,05,1900.2584491812331,868.8872026021506,0,1581.3616169237007,112.574782287,608.7054608738868,1178.9782060203463,23R/05L,1,0,2,0,0,0,1,0,0,0,2
06-Jan-2021_QTR2LA,arrival,5.65,05,05,06,1675.9233300526332,472.3523604633423,0,1432.4322730624256,106.733294121,608.7054608738868,960.4845750577465,23R/05L,1,0,2,0,0,0,0,0,0,1,1
07-Jan-2021_QTR2LA,arrival,6.933333333333334,05,05,07,1881.9850394743335,452.57654902877385,0,1645.1860450263616,104.571349969,0,1777.4136895053334,23R/05L,1,0,2,0,0,0,1,0,0,0,2
09-Jan-2021_QTR2LA,arrival,9.816666666666666,06,05,09,2201.2051742962053,717.3675843118027,0,1958.2322219175728,104.792093998,608.7054608738868,1487.7076194243186,23R/05L,1,0,2,0,0,0,0,0,0,1,0
12-Jan-2021_QTR2LA,arrival,6.316666666666666,05,05,12,2094.787004454282,654.8406734200771,0,1681.0162830631014,104.792093998,0,1989.994910456282,23R/05L,1,0,1,0,0,0,0,0,0,0,1
14-Jan-2021_QTR2LA,arrival,8.066666666666666,05,05,14,2029.9914024833154,417.60996935447565,0,1650.4215117541662,106.733294121,0,1923.2581083623154,23R/05L,1,0,2,0,0,0,0,0,0,0,1
16-Jan-2021_QTR2LA,arrival,6.833333333333333,06,06,16,1889.382450354138,363.8346666605438,0,1650.4215117541662,106.733294121,0,1782.649156233138,23R/05L,1,0,3,0,0,0,0,0,0,1,1
19-Jan-2021_QTR2LA,arrival,8.916666666666666,06,06,19,2414.6642945977105,608.8498905090042,0,2176.221460609314,104.792093998,0,2309.8722005997106,23R/05L,1,0,2,0,0,0,0,0,0,0,2
21-Jan-2021_QTR2LA,arrival,10.2,06,06,21,2414.6642945977105,608.8498905090042,0,2176.221460609314,104.792093998,0,2309.8722005997106,23R/05L,1,0,4,0,0,0,0,0,0,0,3
23-Jan-2021_QTR2LA,arrival,8.166666666666666,05,05,23,2178.850706633788,492.90118638047994,0,1935.6975425773912,109.502424066,0,2069.348282567788,23R/05L,1,0,2,0,0,0,0,0,0,0,2
26-Jan-2021_QTR2LA,arrival,8.916666666666666,06,05,26,2419.2249149973877,538.5933053696442,0,1935.6975425773912,109.502424066,0,2309.7224909313877,23R/05L,1,0,2,0,0,0,1,0,0,0,2
28-Jan-2021_QTR2LA,arrival,5.8,05,05,28,1881.9850394743335,452.57654902877385,0,1645.1860450263616,104.571349969,0,1777.4136895053334,23R/05L,1,0,2,0,0,0,0,0,0,0,2
30-Jan-2021_QTR2LA,arrival,9.483333333333333,06,05,30,2065.156842566705,593.335696478511,0,1717.7083038856506,109.502424066,608.7054608738868,1346.9489576268184,23R/05L,1,0,2,0,0,0,0,0,0,0,2
01-Jan-2021_EZY68MK,departure,4.633333333333334,05,05,01,1821.6623163341656,280.59124413176204,0,1556.7401519979928,0,974.8760264943767,846.7862898397889,23R/05L,1,0,2,0,0,0,0,0,2,0,0
02-Jan-2021_EZY68MK,departure,1.1833333333333333,14,14,02,479.5320765229493,209.24729886462018,0,328.24429409323506,0,0,479.5320765229493,23R/05L,1,0,2,0,0,0,0,1,1,0,0
03-Jan-2021_EZY68MK,departure,11.1,15,16,03,2169.070847924641,454.22207728212777,0,2027.1474836812408,88.9090138822,1014.0460966443912,1066.11573739805,23R/05L,1,0,4,0,0,0,0,0,1,0,0
04-Jan-2021_EZY68MK,departure,6.55,06,06,04,1821.2431273543714,267.5389747865187,0,1595.3696724984602,0,776.2808037692365,1044.962323585135,23R/05L,1,0,6,1,0,0,0,2,1,0,0
01-Jan-2021_KLM92T,departure,11.866666666666667,06,06,01,2423.5321689243938,642.2588321981123,0,1971.2397747930045,103.676652407,974.8760264943767,1344.9794900230172,23R/05L,1,0,3,0,0,0,0,0,2,0,0
02-Jan-2021_KLM92T,departure,11.433333333333334,05,06,02,2203.2167386898054,894.3037249785621,0,1905.1558717533733,90.959777885,0,2112.256960804805,23R/05L,1,0,3,1,0,0,0,1,2,0,0
03-Jan-2021_KLM92T,departure,13.516666666666667,05,06,03,2986.042278002118,693.8927181979645,0,2830.5556440484934,101.049188081,1014.0460966443912,1870.946993276727,23R/05L,1,0,5,2,0,0,0,2,2,0,0
04-Jan-2021_KLM92T,departure,12.55,05,06,04,2986.042278002118,693.8927181979645,0,2830.5556440484934,101.049188081,1014.0460966443912,1870.946993276727,23R/05L,1,0,3,0,0,0,0,2,1,0,0
05-Jan-2021_KLM92T,departure,11.75,06,06,05,2727.1235713140486,596.3976632387989,0,2537.482088303024,101.049188081,776.2808037692365,1849.793579463812,23R/05L,1,0,3,1,0,0,0,1,1,0,0
06-Jan-2021_KLM92T,departure,9.5,05,06,06,1929.0306202288386,492.2908748906266,0,1676.5869038928665,120.216071857,0,1808.8145483718386,23R/05L,1,0,2,0,0,0,0,1,1,0,0
07-Jan-2021_KLM92T,departure,12.6,06,06,07,2064.9215939913865,575.4307972127804,0,1785.097322290547,120.216071857,793.0457372249411,1151.6597849094453,23R/05L,1,0,2,0,0,0,0,0,1,0,0
08-Jan-2021_KLM92T,departure,10.416666666666666,06,06,08,2064.9215939913865,575.4307972127804,0,1785.097322290547,120.216071857,793.0457372249411,1151.6597849094453,23R/05L,1,0,4,0,3,0,0,1,3,0,0
09-Jan-2021_KLM92T,departure,11.1,05,06,09,1929.0306202288386,492.2908748906266,0,1676.5869038928665,120.216071857,0,1808.8145483718386,23R/05L,1,0,3,0,1,0,0,1,1,0,0
10-Jan-2021_KLM92T,departure,12.15,05,06,10,2064.9215939913865,575.4307972127804,0,1785.097322290547,120.216071857,793.0457372249411,1151.6597849094453,23R/05L,1,0,0,1,1,0,0,0,0,0,0
11-Jan-2021_KLM92T,departure,11.366666666666667,05,06,11,2064.9215939913865,575.4307972127804,0,1785.097322290547,120.216071857,793.0457372249411,1151.6597849094453,23R/05L,1,0,2,0,0,0,0,0,2,0,0
12-Jan-2021_KLM92T,departure,9.05,06,06,12,1803.2684724162605,620.2977263581829,0,1440.1744896383527,120.216071857,524.1999551091711,1158.8524454500894,23R/05L,1,0,1,0,2,0,0,0,1,0,0
01-Jan-2021_AFR12JA,departure,14.6,06,06,01,3328.6137353050244,726.7033497339064,0,2697.1254526851026,107.541906653,974.8760264943767,2246.195802157648,23R/05L,1,0,5,1,0,0,0,1,2,0,0
02-Jan-2021_AFR12JA,departure,15.566666666666666,06,06,02,3328.6137353050244,726.7033497339064,0,2697.1254526851026,107.541906653,974.8760264943767,2246.195802157648,23R/05L,1,0,8,2,1,0,0,1,2,0,0
03-Jan-2021_AFR12JA,departure,15.733333333333333,06,06,03,3443.4913607812537,691.8975672840943,0,2885.206636698994,107.541906653,1014.0460966443912,2321.9033574838627,23R/05L,1,0,5,1,1,0,0,1,2,0,0
04-Jan-2021_AFR12JA,departure,14.733333333333333,06,06,04,3443.4913607812537,691.8975672840943,0,2885.206636698994,107.541906653,1014.0460966443912,2321.9033574838627,23R/05L,1,0,6,2,0,0,0,3,1,0,0
05-Jan-2021_AFR12JA,departure,15.533333333333333,06,06,05,3443.4913607812537,691.8975672840943,0,2885.206636698994,107.541906653,1014.0460966443912,2321.9033574838627,23R/05L,1,0,4,2,0,0,0,2,1,0,0
07-Jan-2021_AFR12JA,departure,11.15,06,06,07,2823.717934111888,727.4421846565594,0,2591.2848357036023,104.792093998,974.8760264943767,1744.0498136195115,23R/05L,1,0,4,1,0,0,0,2,2,0,0
12-Jan-2021_AFR12JA,departure,15.833333333333334,06,06,12,3055.4510695533954,691.250977908505,0,2408.995671551268,107.541906653,793.0457372249411,2154.8634256754544,23R/05L,1,0,0,0,0,0,0,0,0,0,0
20-Jan-2021_AFR12JA,departure,10.766666666666667,06,07,20,2261.9817645827648,684.1182256413216,0,1628.497746754769,104.571349969,793.0457372249411,1364.3646773888236,23R/05L,1,0,3,0,0,0,0,0,2,0,0
23-Jan-2021_AFR12JA,departure,18.416666666666668,06,06,23,3328.6137353050244,726.7033497339064,0,2697.1254526851026,107.541906653,974.8760264943767,2246.195802157648,23R/05L,1,0,2,0,0,0,0,0,2,0,0
24-Jan-2021_AFR12JA,departure,12.216666666666667,06,07,24,2535.1444303343937,719.570597466723,0,1916.6275278886042,104.571349969,974.8760264943767,1455.697053871017,23R/05L,1,0,2,0,0,0,0,0,2,0,0
25-Jan-2021_AFR12JA,departure,18.066666666666666,06,07,25,3328.6137353050244,726.7033497339064,0,2697.1254526851026,107.541906653,974.8760264943767,2246.195802157648,23R/05L,1,0,9,0,0,0,0,0,6,0,0
26-Jan-2021_AFR12JA,departure,14.383333333333333,06,06,26,3328.6137353050244,726.7033497339064,0,2697.1254526851026,107.541906653,974.8760264943767,2246.195802157648,23R/05L,1,0,1,0,0,0,0,0,1,0,0
27-Jan-2021_AFR12JA,departure,16.15,06,06,27,3328.6137353050244,726.7033497339064,0,2697.1254526851026,107.541906653,974.8760264943767,2246.195802157648,23R/05L,1,0,3,0,1,0,0,0,2,0,0
28-Jan-2021_AFR12JA,departure,15.95,06,06,28,3055.4510695533954,691.250977908505,0,2408.995671551268,107.541906653,793.0457372249411,2154.8634256754544,23R/05L,1,0,2,0,1,0,0,0,2,0,0
30-Jan-2021_AFR12JA,departure,9.4,08,08,30,2489.3453888980234,517.0806413907436,0,2302.942851038941,0,1014.0460966443912,1475.2992922536323,23R/05L,1,0,1,0,0,0,0,0,1,0,0
31-Jan-2021_AFR12JA,departure,13.516666666666667,06,06,31,3443.4913607812537,691.8975672840943,0,2885.206636698994,107.541906653,1014.0460966443912,2321.9033574838627,23R/05L,1,0,1,0,0,0,0,0,1,0,0
