gate (block) hour,runway hour,rwy_day,distance,angle,angle error,shortest path,distance_gate,distance_long,distance_else,rwy_num,operation_mode,other_moving_ac,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr,taxi_time
0.6157771209443551,-2.102713506201118,-1.1668296457964786,1.7580403467259347,3.059402816032267,-0.05746746825404546,-0.6498313356664811,3.0621179543274626,-0.9725494161964647,2.642923316249032,-2.144763226073114,-0.051383499553870796,0.027511126033806486,-0.1919321044372799,-0.19117090574474746,21.46868599751734,16.75342026747161,-0.49114331424085295,-0.6184091949517787,-0.5403267528282947,0.1648417477016314,785.4
-2.3423678718275465,1.7938606257001848,-0.7273245358926038,2.800094990424187,3.205480602855791,-0.05746746825404546,1.9724824225870794,-0.07412534537246965,-0.9725494161964647,4.127347300518266,-2.144763226073114,-0.051383499553870796,0.027511126033806486,17.868369368851187,20.35332909829078,-0.16893654456937995,-0.1719393069293416,0.7399568414222751,0.26611393794064303,-0.5403267528282947,-0.6561242023271492,1243.2333333333331
-2.53957753801234,-1.7130560930109875,-0.6174482584166352,3.277069088588826,2.819785422168937,17.401149387324967,0.24089544179824043,-0.07747287374524008,-0.9725494161964647,4.712650572013559,-2.144763226073114,-0.051383499553870796,0.9993576480187383,1.3560937361303034,0.9940887098726868,-0.16893654456937995,-0.1719393069293416,1.9710569970854033,1.1506370708330649,-0.5403267528282947,-0.6561242023271492,247.4333333333333
-2.53957753801234,1.5990319191051197,-0.39769570346469774,3.1518856731448555,0.9783616176065943,-0.05746746825404546,-0.8674911179239368,0.3643968710428178,2.533110765778485,2.0510809830607073,-2.144763226073114,-0.051383499553870796,-0.4584121349586594,24.576481344644048,22.328761790986505,-0.16893654456937995,-0.1719393069293416,-0.49114331424085295,0.26611393794064303,-0.5403267528282947,-0.6561242023271492,1311.8833333333334
0.02414812238997482,1.98868933229525,-0.17794314851276033,0.8563341342307844,0.6267078252496455,-0.05746746825404546,0.38768818210916944,0.3012968302321841,0.08136065270311237,0.9730871176879318,-2.144763226073114,-0.051383499553870796,0.5134343870262724,5.4841626443105245,5.735127172342423,-0.16893654456937995,-0.1719393069293416,1.9710569970854033,1.1506370708330649,-0.5403267528282947,-0.6561242023271492,607.4333333333333
0.4185674547595617,-2.297542212796183,0.04180940643917707,1.2984119583549365,2.386194526932496,17.401149387324967,-1.2803129682255796,-2.000180300803952,-0.9725494161964647,2.4119203080848504,0.46468438338228063,-0.051383499553870796,-0.4584121349586594,-0.1919321044372799,-0.19117090574474746,4.386352411659403,5.080758492022678,-0.49114331424085295,-0.6184091949517787,-0.5403267528282947,0.1648417477016314,818.55
1.7990351180531157,-2.492370919391248,0.15168568391514578,2.3838981094352576,3.179254241731386,17.401149387324967,0.5898474827807715,-2.000180300803952,-0.9725494161964647,3.7434385463033077,0.46468438338228063,-0.051383499553870796,-0.9443353959511254,-0.1919321044372799,-0.19117090574474746,7.043604302792861,10.333456290974697,-0.49114331424085295,-0.6184091949517787,-0.5403267528282947,-0.6561242023271492,1302.4666666666667
1.4046157856835289,-2.102713506201118,0.2615619613911145,3.5579053041575164,1.0792956876148754,-0.05746746825404546,1.5067578883741581,0.3254739114420624,-0.9725494161964647,5.030649719264885,-2.144763226073114,-0.051383499553870796,-1.4302586569435913,-0.1919321044372799,-0.19117090574474746,9.700856193926318,10.041639746588475,-0.49114331424085295,-0.6184091949517787,-0.5403267528282947,-0.6561242023271492,1124.45
-2.3423678718275465,0.23523097293966377,0.3714382388670832,4.354397891498974,3.2439928337012964,17.401149387324967,-1.7847792471022126,0.7364637420814488,0.07700771164163255,5.238478045396959,-2.144763226073114,-0.051383499553870796,0.5134343870262724,10.128240166013272,9.685992557733872,-0.16893654456937995,-0.1719393069293416,-0.49114331424085295,0.26611393794064303,-0.5403267528282947,-0.6561242023271492,802.8833333333333
1.9962447842379092,-2.297542212796183,0.810943348770958,3.3468068419255466,2.926849896585557,-0.05746746825404546,-0.02722301332515821,-2.000180300803952,-0.9725494161964647,4.924596442951374,0.46468438338228063,-0.051383499553870796,-0.9443353959511254,-0.1919321044372799,-0.19117090574474746,7.043604302792861,10.041639746588475,-0.49114331424085295,-0.6184091949517787,-0.5403267528282947,0.1648417477016314,1330.2166666666667
1.9962447842379092,-2.102713506201118,1.0306959037228953,4.270028229519066,4.538312984882953,-0.05746746825404546,-1.9584682309429653,-0.44631316762146567,0.07700771164163255,5.212742985070797,-2.144763226073114,-0.051383499553870796,-0.9443353959511254,-0.1919321044372799,-0.19117090574474746,11.598893259021645,11.208905924133367,-0.49114331424085295,-0.6184091949517787,-0.5403267528282947,-0.6561242023271492,1236.0
1.6018254518683221,-1.5182273864159224,1.3603247361508015,7.353026697296188,7.412702919841897,17.401149387324967,-0.4968178148642093,2.5197825278570005,-0.9725494161964647,9.54170153744947,-2.144763226073114,-0.051383499553870796,3.428973952981068,-0.1919321044372799,-0.19117090574474746,7.423211715811926,13.543438279223153,-0.49114331424085295,-0.6184091949517787,0.6108041553711155,5.911603397903095,986.35
1.9962447842379092,-2.492370919391248,1.580077291102739,2.0067588417191047,3.098871528514026,-0.05746746825404546,0.35821572120092626,0.3643968710428178,-0.9725494161964647,3.12536755402073,0.46468438338228063,-0.051383499553870796,-1.4302586569435913,-0.1919321044372799,-0.19117090574474746,7.802819128830992,5.080758492022678,-0.49114331424085295,-0.6184091949517787,-0.5403267528282947,-0.6561242023271492,1408.2833333333333
0.8129867871291485,-2.102713506201118,1.7998298460546764,0.9248082145134457,1.4596435890400405,17.401149387324967,-1.688019543578435,0.19360097241618132,-0.9725494161964647,1.80941456268189,0.46468438338228063,-0.051383499553870796,-0.4584121349586594,-0.1919321044372799,-0.19117090574474746,8.182426541850058,7.998923935884911,-0.49114331424085295,-0.6184091949517787,-0.5403267528282947,-0.6561242023271492,922.8
-2.145158205642753,-2.102713506201118,1.9097061235306452,0.9858264234163422,0.22892425352596316,17.401149387324967,-0.3420012318614411,-2.000180300803952,-0.9725494161964647,2.0284853463768835,0.46468438338228063,-0.051383499553870796,-0.9443353959511254,-0.1919321044372799,-0.19117090574474746,-0.16893654456937995,0.11987723745688174,-0.49114331424085295,-0.6184091949517787,-0.5403267528282947,0.1648417477016314,19.366666666666667
1.9962447842379092,1.5990319191051197,2.019582401006614,1.318793096430387,0.40038429293523087,-0.05746746825404546,0.5898474827807715,-2.000180300803952,0.45447852216787804,1.427824275764876,0.46468438338228063,-0.051383499553870796,0.027511126033806486,-0.1919321044372799,-0.19117090574474746,-0.16893654456937995,0.7035103262293284,-0.49114331424085295,-0.6184091949517787,-0.5403267528282947,0.985807697730412,97.31666666666666
-1.1591098747187858,-1.1285699732257921,-1.2767059232724474,-1.3235145919150735,-1.881664056361129,-0.05746746825404546,-1.0396011218537513,0.11101998355265466,-0.9725494161964647,-0.9430753874738022,-2.144763226073114,-0.051383499553870796,0.027511126033806486,0.32407650908524777,0.20391563279439728,-0.16893654456937995,-0.1719393069293416,0.7399568414222751,1.1506370708330649,-0.5403267528282947,-0.6561242023271492,29.9
1.6018254518683221,1.4042032125100545,-1.2767059232724474,0.28217504472008625,-0.05900870468294415,-0.05746746825404546,-1.7261657184311916,2.403828707794896,0.07700771164163255,0.13364590141359625,-2.144763226073114,-0.051383499553870796,-0.4584121349586594,-0.1919321044372799,-0.19117090574474746,0.5902782814687506,0.7035103262293284,-0.49114331424085295,-0.6184091949517787,0.6108041553711155,-0.6561242023271492,68.51666666666667
